Título de trazado: MDP,,
N.º,"Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 20462595, SEN S/N: 20462595)"
5283,4/15/2019 11:00,63.797
5284,4/15/2019 11:30,63.968
5285,4/15/2019 12:00,64.139
5286,4/15/2019 12:30,64.139
5287,4/15/2019 13:00,64.139
5288,4/15/2019 13:30,64.31
5289,4/15/2019 14:00,64.31
5290,4/15/2019 14:30,64.31
5291,4/15/2019 15:00,64.31
5292,4/15/2019 15:30,64.31
5293,4/15/2019 16:00,64.31
5294,4/15/2019 16:30,64.31
5295,4/15/2019 17:00,64.31
5296,4/15/2019 17:30,64.139
5297,4/15/2019 18:00,63.968
5298,4/15/2019 18:30,63.968
5299,4/15/2019 19:00,63.797
5300,4/15/2019 19:30,63.797
5301,4/15/2019 20:00,63.626
5302,4/15/2019 20:30,63.626
5303,4/15/2019 21:00,63.626
5304,4/15/2019 21:30,63.626
5305,4/15/2019 22:00,63.626
5306,4/15/2019 22:30,63.797
5307,4/15/2019 23:00,63.626
5308,4/15/2019 23:30,63.455
5309,4/16/2019 0:00,63.455
5310,4/16/2019 0:30,63.282
5311,4/16/2019 1:00,63.282
5312,4/16/2019 1:30,63.282
5313,4/16/2019 2:00,63.282
5314,4/16/2019 2:30,63.111
5315,4/16/2019 3:00,63.111
5316,4/16/2019 3:30,62.94
5317,4/16/2019 4:00,62.94
5318,4/16/2019 4:30,62.94
5319,4/16/2019 5:00,63.111
5320,4/16/2019 5:30,62.94
5321,4/16/2019 6:00,62.769
5322,4/16/2019 6:30,62.769
5323,4/16/2019 7:00,62.598
5324,4/16/2019 7:30,62.769
5325,4/16/2019 8:00,62.769
5326,4/16/2019 8:30,63.111
5327,4/16/2019 9:00,63.282
5328,4/16/2019 9:30,63.455
5329,4/16/2019 10:00,63.455
5330,4/16/2019 10:30,63.797
5331,4/16/2019 11:00,63.968
5332,4/16/2019 11:30,64.139
5333,4/16/2019 12:00,64.139
5334,4/16/2019 12:30,64.481
5335,4/16/2019 13:00,64.481
5336,4/16/2019 13:30,64.652
5337,4/16/2019 14:00,64.652
5338,4/16/2019 14:30,64.481
5339,4/16/2019 15:00,64.481
5340,4/16/2019 15:30,64.481
5341,4/16/2019 16:00,64.481
5342,4/16/2019 16:30,64.481
5343,4/16/2019 17:00,64.31
5344,4/16/2019 17:30,64.31
5345,4/16/2019 18:00,64.139
5346,4/16/2019 18:30,64.139
5347,4/16/2019 19:00,63.968
5348,4/16/2019 19:30,63.968
5349,4/16/2019 20:00,63.968
5350,4/16/2019 20:30,63.968
5351,4/16/2019 21:00,63.797
5352,4/16/2019 21:30,63.797
5353,4/16/2019 22:00,63.797
5354,4/16/2019 22:30,63.455
5355,4/16/2019 23:00,63.626
5356,4/16/2019 23:30,63.626
5357,4/17/2019 0:00,63.626
5358,4/17/2019 0:30,63.626
5359,4/17/2019 1:00,63.626
5360,4/17/2019 1:30,63.282
5361,4/17/2019 2:00,63.455
5362,4/17/2019 2:30,63.455
5363,4/17/2019 3:00,63.282
5364,4/17/2019 3:30,63.111
5365,4/17/2019 4:00,63.111
5366,4/17/2019 4:30,63.111
5367,4/17/2019 5:00,63.111
5368,4/17/2019 5:30,62.94
5369,4/17/2019 6:00,63.111
5370,4/17/2019 6:30,62.94
5371,4/17/2019 7:00,62.94
5372,4/17/2019 7:30,62.94
5373,4/17/2019 8:00,62.94
5374,4/17/2019 8:30,63.282
5375,4/17/2019 9:00,63.455
5376,4/17/2019 9:30,63.455
5377,4/17/2019 10:00,63.797
5378,4/17/2019 10:30,63.968
5379,4/17/2019 11:00,63.797
5380,4/17/2019 11:30,64.31
5381,4/17/2019 12:00,64.31
5382,4/17/2019 12:30,64.652
5383,4/17/2019 13:00,64.652
5384,4/17/2019 13:30,64.652
5385,4/17/2019 14:00,64.652
5386,4/17/2019 14:30,64.652
5387,4/17/2019 15:00,64.652
5388,4/17/2019 15:30,64.652
5389,4/17/2019 16:00,64.652
5390,4/17/2019 16:30,64.652
5391,4/17/2019 17:00,64.481
5392,4/17/2019 17:30,64.481
5393,4/17/2019 18:00,64.481
5394,4/17/2019 18:30,64.31
5395,4/17/2019 19:00,64.31
5396,4/17/2019 19:30,64.31
5397,4/17/2019 20:00,64.31
5398,4/17/2019 20:30,64.31
5399,4/17/2019 21:00,64.31
5400,4/17/2019 21:30,64.139
5401,4/17/2019 22:00,64.139
5402,4/17/2019 22:30,64.139
5403,4/17/2019 23:00,64.139
5404,4/17/2019 23:30,63.968
5405,4/18/2019 0:00,63.968
5406,4/18/2019 0:30,63.968
5407,4/18/2019 1:00,63.968
5408,4/18/2019 1:30,63.968
5409,4/18/2019 2:00,63.968
5410,4/18/2019 2:30,63.968
5411,4/18/2019 3:00,63.968
5412,4/18/2019 3:30,63.968
5413,4/18/2019 4:00,63.797
5414,4/18/2019 4:30,63.968
5415,4/18/2019 5:00,63.968
5416,4/18/2019 5:30,63.968
5417,4/18/2019 6:00,63.797
5418,4/18/2019 6:30,63.797
5419,4/18/2019 7:00,63.797
5420,4/18/2019 7:30,63.797
5421,4/18/2019 8:00,63.968
5422,4/18/2019 8:30,64.139
